id	Adipocyte:mean	Adipocyte:percent_expressed	Endo:mean	Endo:percent_expressed	Erythrocyte:mean	Erythrocyte:percent_expressed	FAP:mean	FAP:percent_expressed	Fibroblast-like:mean	Fibroblast-like:percent_expressed	Lymphocyte:mean	Lymphocyte:percent_expressed	Mast cell:mean	Mast cell:percent_expressed	MuSC:mean	MuSC:percent_expressed	Myeloid cell:mean	Myeloid cell:percent_expressed	Pericyte:mean	Pericyte:percent_expressed	Schwann cell:mean	Schwann cell:percent_expressed	SMC:mean	SMC:percent_expressed	Specialized MF:mean	Specialized MF:percent_expressed	Type I:mean	Type I:percent_expressed	Type II:mean	Type II:percent_expressed
ANO2	0.016133055998992153	1.0395010395010396	0.7022912987052904	31.536573814956732	1.9786818198182365	72.72727272727273	0.014506466962191688	1.3401974132062626	0.016101085715083095	1.4297306696549326	0.013675570808192044	1.0893896433368153	0.005211480254493091	0.3021148036253776	0.03101968089474776	2.583623552279906	0.017568253190869812	1.5825078521381974	0.027218304441463472	1.9054763690922731	0.07749056624916364	4.150943396226415	0.013863332650661014	0.9734682191257874	0.012616626055020489	1.1305371101958477	0.013533737313844722	1.5002586652871184	0.015515847525815417	1.616845785139767
DCN	0.20505197571199427	7.380457380457381	0.9919709810192321	49.722305937056014	0.11331818225708874	7.727272727272727	4.552706774255708	98.01735874744725	4.451798756365508	95.94652034468102	0.5654230709747091	29.60752126548276	1.3909818693050084	63.59516616314199	0.7242415156318013	42.02640317486029	0.77473302764355	40.10630587098333	0.9519339833933992	46.481620405101275	0.11639622649494206	5.849056603773585	0.9254876885024145	51.70834128650505	0.15278809753204256	10.826258720685887	0.019929667669623848	2.1185918754465054	0.031051905648420516	3.194089773177293
COL6A3	0.3232952178051219	17.35966735966736	0.3207043527282716	22.512593102854435	0.027000000260092995	2.272727272727273	3.224696651354706	97.06858407079646	3.1408392935789755	94.8993392325824	0.19925384248922767	13.311446052827936	0.5492900299341656	31.570996978851962	0.22223536066383284	16.578926054912124	0.2973363128062999	21.51485866151244	0.7911447859758376	41.42535633908477	0.06913207488239936	4.150943396226415	0.3186104218680842	23.439587707577783	0.050666134280388325	4.026225098764394	0.008255610587685406	0.8720715394279802	0.012707670465423882	1.4051810075243416
GSN	1.347723493890802	55.4054054054054	1.8378438881388748	76.85452275369182	1.0298181796615773	48.18181818181818	3.7609849433605467	95.38801906058542	3.084608371415137	91.41002357123537	0.2901134154050675	18.325623041337114	0.8883081562479457	49.39577039274924	0.9786612127506367	56.321373613023404	0.745147378139799	44.443102198598694	1.6602085518148368	71.89797449362341	0.4135094344615936	19.622641509433965	1.8860145067356315	83.62282878411911	0.33783474790090967	22.022358577792723	0.15627250981811058	16.076663464144065	0.11700897171161319	11.782217427521884
CFD	0.6805925182456039	32.74428274428274	0.6871093980148906	39.83725836311189	0.13009090789339758	9.545454545454547	3.9171898414205235	92.26089176310414	3.565142781487767	90.30101626801654	0.34330995311387136	20.534248619609013	0.9460120816627838	48.94259818731118	0.587698225688358	36.24362193245323	0.7112031889997025	39.611017153901905	0.5893548387092302	34.208552138034506	0.10260377417336095	5.849056603773585	0.6601794232610961	42.05000954380607	0.13238127258107363	10.031940825418173	0.02359778779898324	2.8724164264774714	0.03659342605517404	3.8331808436548362
LAMA2	0.5570997909454942	31.08108108108108	0.34982175898038964	21.05739010634176	0.5749545452269641	27.27272727272727	2.8477365558116188	95.77518720217836	1.9044808526833084	83.67402140731868	0.12419937300269122	8.685270855096254	0.2306646530001545	15.55891238670695	2.039128533556286	82.14141086903702	0.1548779896352693	12.90166706934042	0.2124186044400984	13.56339084771193	0.4136981153825544	20.18867924528302	0.12590761584896218	10.154609658331742	0.43462343407862	25.78801378498781	0.36765070302550074	26.610499347178084	0.4158203714440593	27.490475085007304
LAMC1	0.9882016611322296	47.4012474012474	0.6768200793363093	41.00400396090757	0.35872727361592377	17.727272727272727	2.4124476685257816	92.74166099387338	1.8385741325048728	84.29614745546581	0.093905387248651	6.89449335920012	0.2619486393975347	16.76737160120846	0.6938349397267235	43.86490645500931	0.1883160182173398	15.41435129258275	0.6795903970134589	40.82520630157539	0.22790566109261423	12.641509433962264	0.6765088750777251	45.69574346249284	0.3302912495879559	21.77019416659662	0.41687655480831787	30.255216416623554	0.37243714883468126	26.0320364882765
COL1A2	0.16458420051172717	6.964656964656965	0.41594781899928107	27.63163559650407	0.09968181902712042	7.727272727272727	2.7995843273340904	92.40554799183118	3.455846442123797	93.04841763592103	0.3149052378515146	19.68362930905835	0.8466465251683468	45.468277945619334	1.2172641119991148	58.20847169352879	0.43020777946811034	29.934766851896594	1.2562955727366156	57.22430607651913	0.08962264139697237	4.716981132075472	0.8096755104973886	49.03607558694407	0.09098133964117591	7.190888459275448	0.01721380532035748	1.9387579139260462	0.023872509508383696	2.6314711384833878
C1S	0.3903222439303344	22.55717255717256	0.26838205509430196	19.468721746243595	0.1703181811354377	10	2.5726067903644987	90.67818243703199	2.5551539863414385	90.4053479655319	0.19824653028899245	13.818833009998507	0.44040785752394407	26.586102719033235	0.5109435485989263	33.4737183121406	0.27954215984985026	22.215510992993476	0.8255648901206787	43.675918979744935	0.16684905684219217	9.433962264150944	0.3743538842910709	26.169116243557934	0.3026510883347196	21.299487265697234	0.30690242143649465	26.09193703347868	0.29846345006670344	23.397834191372272
FBLN2	0.2839708930489427	17.255717255717258	0.33535884953684036	22.323158393249233	0.15290909192778848	8.636363636363637	2.2093235188201223	88.12542545949626	1.7769979514226815	81.8308280845473	0.07017161616205796	5.223101029697061	0.21516616268820632	15.105740181268882	0.09681461072825798	8.261116060581518	0.11467021026548001	9.881613916404929	0.12057164272730814	9.272318079519879	0.06979245251079776	3.5849056603773586	0.1114945600371389	9.601068906279824	0.02506640328381972	2.1139783138606374	0.0044274874830600285	0.509940137462124	0.007757445823752075	0.7742834123093311
APOD	0.1312162169795522	5.717255717255718	0.8285478106492785	44.534378094459036	0.08599999980493025	5.454545454545454	4.056254256204775	89.61027910142954	2.600899571772037	79.14525290776305	0.34510968471858516	19.877630204447097	0.8999697862254888	46.37462235649547	0.5115210168741597	32.518020571798814	0.42951679125533504	26.47982604493839	1.2149812451092175	51.77794448612153	0.10960377361976875	5.660377358490567	0.7105898073483148	44.64592479480817	0.13071404548298177	9.935277801126334	0.024934964144487107	3.568349222772399	0.02992025014686035	3.6706769176146063
C1R	0.19743243198291924	9.97920997920998	0.41028544315287613	27.269987514530502	0.06240909099578858	4.545454545454546	2.764056758190536	88.95507147719537	2.873036054906348	89.51273233123382	0.21667661535537094	14.29637367557081	0.5763595158239866	33.383685800604226	1.1123195916662876	53.316595124321694	0.2995349114806209	22.022227591205606	1.2064741177256628	52.783195798949734	0.08122641497625495	4.905660377358491	0.5595476234214045	33.441496468791755	0.0769513324274924	6.245271917290073	0.029365530990955614	3.9464932377503508	0.027241939632952704	3.2760245258026193
FSTL1	0.3145218307380865	18.191268191268193	0.3790407714474425	26.65001937400439	0.15500000037930228	9.090909090909092	1.7691401462834595	81.03301565690946	2.3564960004382436	87.20197843811584	0.09723772561165658	7.506342336964631	0.35755286971247807	22.9607250755287	0.4577322426214579	31.813395966631568	0.18330635400554227	14.870741725054362	0.40037059235733785	25.866466616654165	0.10535849074147782	5.283018867924529	0.2701717883570319	21.416300820767322	0.0398617298140711	3.530301756745398	0.021522553129116568	2.159239277707979	0.007229376337614149	0.6445533873192314
COL6A2	0.19285862851043747	11.122661122661123	0.19345890540561783	14.573556636672839	0.10409091033718802	6.8181818181818175	2.0941448257722524	88.04458815520762	2.166249854652465	86.55280343135361	0.12790479015243744	9.356812416057304	0.2838972815934265	18.429003021148034	0.7325990117493164	45.849194136227425	0.13752234825519266	11.754046871224935	1.346472617071639	67.2768192048012	0.0519433967347415	3.207547169811321	0.9929929357957102	60.22141630082076	0.033130621121966325	2.82844414558292	0.007516197356345247	1.0124898381494347	0.010207977697665696	1.2590640320091768
